"client_id","client_first_name","client_middle_name","client_last_name","client_fio_full","client_bday","client_bplace","client_cityzen","client_resident_cd","client_gender","client_marital_cd","client_graduate","client_child_cnt","client_mil_cd","client_zagran_cd","client_inn","client_snils","client_vip_cd","contact_vc","contact_tg","contact_other","contact_email","contact_phone","addr_region","addr_country","addr_zip","addr_street","addr_house","addr_body","addr_flat","addr_area","addr_loc","addr_city","addr_reg_dt","addr_str","fin_rating","fin_loan_limit","fin_loan_value","fin_loan_debt","fin_loan_percent","fin_loan_begin_dt","fin_loan_end_dt","stream_favorite_show","stream_duration","create_date","update_date","source_cd"
"1694","каусария","намозовна","гиткис","гиткис каусария намозовна","1983-01-22","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","gitkis@teenchatnow.com","9612955136","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","гарри поттер и философский камень","1027","2022-08-01","2022-08-01","","[175326293]"
"1695","теребек","бурикулович","раушанов","раушанов теребек бурикулович","1991-04-18","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","rauhanov@cheatcc.com","9085647908","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","во все тяжкие: путь","1279","2021-12-31","2023-10-07","","[579584884]"
"1696","гельфиря","алехановна","мегеря","мегеря гельфиря алехановна","1974-12-25","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","megery@v8email.com","9156188980","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","матрица","1208","2022-09-24","2022-09-24","","[739721190]"
"1697","насредин","эйналы оглы","эндюков","эндюков насредин эйналы оглы","1967-09-28","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","endukov@latchess.com","9811441749","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","офис","1175","2021-12-31","2023-03-27","","[261865381]"
"1698","геля","тогизбаевич","пузатко","гетманец геля тогизбаевич","1943-07-14","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","getmanez@bigmailbox.net","9706218788","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","наследники","122","2024-06-08","2024-07-18","","[662522480, 637222702]"
"1699","хадича","муфитовна","хатулевская","хатулевская хадича муфитовна","1964-07-31","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","katulevskay@investingfan.com","9112752459","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","""12 angry men""","799","2023-07-09","2023-07-09","","[709501228]"
"1700","дильбара","зурабиевна","сульдина","сульдина дильбара зурабиевна","1997-09-03","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","sul_dina@singapore.com","9188911926","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","корона","973","2020-11-06","2023-07-16","","[924656479]"
"1701","олёна","эдваровна","калинцева","стацевич олёна эдваровна","1943-12-14","""""","""""","","ж","","""""","2","","","","","""""","""""","""""","""""","stazevih@yemeni.cc","9962984984","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","храброе сердце","1123","2020-08-28","2024-06-24","","[83943462, 827974831]"
"1702","яхыя","кадамалиевич","кареник","кареник яхыя кадамалиевич","1943-01-01","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","karenik@kostroma.biz","9791516266","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","волк с уолл-стрит","499","2021-12-19","2021-12-19","","[228968509]"
"1703","соатмурод","бейлович","подашевко","подашевко соатмурод бейлович","1973-10-16","с.марфино аткарского района саратовской обл.","rus","д","м","д","н","1","д","н","","","н","""""","""""","""""","podahevko@surfguiden.com","9297133264","74","1103","","строителей","""11""","""""","""116""","""""","""""","златоуст г","","""74","","","","","3","","","","","","","","[808648876]"
"1704","асхадулла","алимахамадович","маремуков","маремуков асхадулла алимахамадович","0078-05-16","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","maremukov@penza.biz","9526111385","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","шоу трумана","769","2021-06-07","2021-06-07","","[219857446]"
"1705","мисиду","телмановна","титинкина","титинкина мисиду телмановна","1971-01-19","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","titinkina@nm.ru","9137472508","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the umbrella academy","366","2022-03-30","2022-03-30","","[799004246]"
"1706","татьяна","ильсурович","бичуров","бичуров ведран ильсурович","1944-09-05","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","hihurov@palmyra.cc","9911545214","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","клан сопрано","962","2021-11-02","2021-11-02","","[982197549, 49014078]"
"1707","анетта","алфоновна","потребина","потребина анетта алфоновна","1948-06-09","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","potrebina@topping.com.ua","9808539752","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","la la land","956","2024-08-14","2024-08-14","","[469807898]"
"1708","исматуло","зулхужиевич","суслопаров","суслопаров исматуло зулхужиевич","1939-06-14","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","susloparov@music.com","9659773999","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","доктор кто","745","2023-03-22","2023-03-22","","[897568360]"
"1709","ангин","евстафиевна","щербединская","щербединская ангин евстафиевна","1982-04-04","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","herbedinskay@phreaker.net","9249371548","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","чернобыль","1020","2021-03-16","2021-03-16","","[470450222]"
"1710","кулипа","хазигараевна","петропулова","петропулова кулипа хазигараевна","1930-10-23","""""","""""","","ж","","""""","2","","","","","""""","""""","""""","""""","petropulova@cannabismail.com","9892635037","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","mad men","1117","2024-01-13","2024-01-13","","[760990670]"
"1711","минзиган","абсалютдиновна","колповская","колповская минзиган абсалютдиновна","1930-08-24","""""","""""","","ж","","""""","3","","","","","""""","""""","""""","""""","kolpovskay@pochtamt.ru","9678885322","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","звезда родилась","1443","2022-11-01","2022-11-01","","[477367623]"
"1712","бранко","килебаевич","карцов","карцов бранко килебаевич","1946-07-12","с.покровка лукояновский район горьковская область","rus","","м","","""""","","","","","","""""","""""","""""","""""","karzov@rastamall.com","9705871335","72","1103","","московская","""5""","""""","""""","""""","""""","""""","","""72","","","","","","","","","","","","","[471110998]"
"1713","туравай","агадада оглы","воробин","воробин туравай агадада оглы","1946-06-23","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","vorobin@alriyadh.cc","9971579599","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","в лучшем мире","1465","2023-08-06","2023-08-06","","[277648618]"
"1714","махал","иродиевич","лапухин","лапухин махал иродиевич","1929-04-14","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","lapukin@postamatik.com","9871817450","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the dark knight rises","511","2023-08-14","2023-11-15","","[142350752]"
