"client_id","client_first_name","client_middle_name","client_last_name","client_fio_full","client_bday","client_bplace","client_cityzen","client_resident_cd","client_gender","client_marital_cd","client_graduate","client_child_cnt","client_mil_cd","client_zagran_cd","client_inn","client_snils","client_vip_cd","contact_vc","contact_tg","contact_other","contact_email","contact_phone","addr_region","addr_country","addr_zip","addr_street","addr_house","addr_body","addr_flat","addr_area","addr_loc","addr_city","addr_reg_dt","addr_str","fin_rating","fin_loan_limit","fin_loan_value","fin_loan_debt","fin_loan_percent","fin_loan_begin_dt","fin_loan_end_dt","stream_favorite_show","stream_duration","create_date","update_date","source_cd"
"327","сираджаддин","боданович","акбиров","акбиров сираджаддин боданович","1971-04-10","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","akbirov@tunisian.cc","9302916197","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","finding nemo","1375","2024-09-11","2024-09-11","","[349809738]"
"328","афат","фонтенелевич","батухов","батухов афат фонтенелевич","1952-01-31","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","batukov@nsk.biz","9244265160","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the haunting of hill house","1159","2024-06-07","2024-06-07","","[160734099]"
"329","аманкельди","хожахмедович","разыщиков","разыщиков аманкельди хожахмедович","1951-01-25","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","razyhikov@planetsmeg.com","9249882375","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","джанго освобожденный","25","2024-06-13","2024-06-13","","[529647521]"
"330","фаризя","жамбековна","сканцева","сканцева фаризя жамбековна","1991-09-17","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","skanzeva@horsemail.com","9873039722","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","гарри поттер и философский камень","925","2019-11-28","2024-06-21","","[722606798]"
"331","руиля","парфеновна","смоля","смоля руиля парфеновна","1972-05-28","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","smoly@inorbit.com","9826374865","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","ведьмак","798","2022-01-25","2022-01-25","","[416295361]"
"332","арзибек","сангиевич","оксенгендлер","оксенгендлер арзибек сангиевич","1956-11-18","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","oksengendler@email.co.yu","9892427954","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","академия амбрелла","701","2024-04-29","2024-04-29","","[277345995]"
"333","жылдыз","кабыловна","оборожняя","оборожняя жылдыз кабыловна","1944-08-28","""""","""""","","ж","","""""","2","","","","","""""","""""","""""","""""","oboroznyy@cliffhanger.com","9269023948","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","гладиатор","946","2022-05-28","2022-05-28","","[410458819]"
"334","ивельямиль","эмилович","евласов","евласов ивельямиль эмилович","1948-05-14","""""","""""","","м","","""""","3","","","","","""""","""""","""""","""""","evlasov@ultimateemail.com","9414654278","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the departed","1163","2023-12-02","2023-12-02","","[1563506]"
"335","альда","бехтимировна","гардишева","гардишева альда бехтимировна","1981-10-15","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","gardiheva@eminemfans.com","9132898602","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","ведьмак","848","2024-09-13","2024-09-13","","[56130656]"
"336","динарид","аксетович","фоломушкин","фоломушкин динарид аксетович","0004-02-02","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","folomuhkin@survivoremail.net","9515519600","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the expanse","1054","2020-11-18","2020-11-18","","[399942214]"
"337","тайфа","мюдарисовна","калитвинцева","калитвинцева тайфа мюдарисовна","1976-03-04","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","kalitvinzeva@tomsk.tv","9282926895","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","blade runner 2049","357","2022-09-24","2022-09-24","","[204917751]"
"338","кулина","еренгаиповна","сазанцева","сазанцева кулина еренгаиповна","2046-06-01","пос.краснодон гор.краснодона луганской обл. украина","rus","","ж","","""""","","","","","","""""","""""","""""","""""","sazanzeva@surgut.tv","9811138024","66","1103","","володарского","""4""","""""","""""","""""","""""","первоуральск","","""66","","","","","","","","","","","","","[682667131]"
"339","зули","тунгушбаевна","фельдрина","фельдрина зули тунгушбаевна","1928-11-01","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","fel_drina@theguilds.org","9858946791","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","корона","651","2020-09-18","2020-09-18","","[76706730]"
"340","кидирбай","раймович","ширингин","ширингин кидирбай раймович","1988-02-16","ташкент узб.сср","rus","","м","","""""","","","","","","""""","""""","""""","""""","hiringin@hot-shot.com","9242034161","38","1103","","""""","""""","""""","""""","""""","""""","иркутск","","""38","","","","","","","","","","","","2017-11-16","[34147600]"
"341","саадула","иксангалиевич","бакчин","бакчин саадула иксангалиевич","1919-03-26","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","bakhin@speedymail.net","9231195084","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","волк с уолл-стрит","1476","2023-09-29","2023-09-29","","[208481014]"
"342","раис","намигкызы","холостякова","холостякова раис намигкызы","1556-03-04","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","kolostykova@showfans.com","9612062445","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the expanse","158","2024-02-18","2024-02-18","","[475758389]"
"343","цырен-бутит","каменова","аркуша","аркуша цырен-бутит каменова","1989-03-05","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","arkuha@post.com","9784613149","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","парки и зоны отдыха","1177","2022-06-27","2022-06-27","","[731261135]"
"344","брайан","елемесович","апальков","апальков брайан елемесович","1963-07-03","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","apal_kov@alriyadh.cc","9385557504","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","ла-ла ленд","1251","2024-08-10","2024-08-10","","[333452682]"
"345","абдулмалик","исатаевич","манцарев","манцарев абдулмалик исатаевич","1957-03-30","""""","""""","","м","","""""","3","","","","","""""","""""","""""","""""","manzarev@allhiphop.com","9798298528","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the irishman","1158","2023-01-17","2023-01-17","","[158062747]"
"346","эльданиз","нортайлакович","дуплицкий","дуплицкий эльданиз нортайлакович","1948-06-15","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","duplizkij@supermail.ru","9636791897","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","no time to die","340","2023-01-14","2023-01-14","","[579464873]"
"347","фаризе","владимироана","джемесюк","джемесюк фаризе владимироана","1961-01-26","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","dzemesuk@netfingers.com","9276053561","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","достать ножи","867","2023-06-13","2023-06-13","","[571579858]"
